saga_id,order_id,step_number,step_name,command_type,status,started_at,completed_at,duration_ms
order-cfc2ffa1,order-cfc2ffa1,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:53.848596,2025-09-20 06:56:53.848596,0.0
order-cfc3cd38,order-cfc3cd38,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:37.837068,2025-09-20 06:58:37.837068,0.0
order-cfced1b5,order-cfced1b5,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:28.232909,2025-09-20 06:55:28.232909,0.0
order-cfd327b6,order-cfd327b6,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:04.000992,2025-09-20 06:58:04.000992,0.0
order-cfda2bde,order-cfda2bde,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:16.637247,2025-09-20 06:56:16.637247,0.0
order-cfdc4761,order-cfdc4761,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:39.947998,2025-09-20 06:56:39.947998,0.0
order-cfedff0e,order-cfedff0e,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:33.822130,2025-09-20 06:55:33.822130,0.0
order-cfee5337,order-cfee5337,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:17.255656,2025-09-20 06:58:17.255656,0.0
order-cff24e73,order-cff24e73,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:09.712414,2025-09-20 06:54:09.712414,0.0
order-cff2c718,order-cff2c718,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:09.212639,2025-09-20 06:56:09.212639,0.0
order-cff9a291,order-cff9a291,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:15.504161,2025-09-20 06:58:15.504161,0.0
order-cff9d1ab,order-cff9d1ab,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:18.130275,2025-09-20 06:57:18.130275,0.0
order-cffda08a,order-cffda08a,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:27.660040,2025-09-20 06:54:27.660040,0.0
order-d0093ff5,order-d0093ff5,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:10.903607,2025-09-20 06:58:10.903607,0.0
order-d00ba474,order-d00ba474,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:15.746233,2025-09-20 06:57:15.746233,0.0
order-d00e9f60,order-d00e9f60,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:38.494057,2025-09-20 06:55:38.494057,0.0
order-d00ec97d,order-d00ec97d,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:25.642515,2025-09-20 06:58:25.642515,0.0
order-d00eec1e,order-d00eec1e,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:42.846380,2025-09-20 06:57:42.846380,0.0
order-d015155f,order-d015155f,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:29.675892,2025-09-20 06:58:29.675892,0.0
order-d0167462,order-d0167462,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:17.806730,2025-09-20 06:56:17.806730,0.0
order-d016cdef,order-d016cdef,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:06.765423,2025-09-20 06:54:06.765423,0.0
order-d017ff83,order-d017ff83,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:08.152896,2025-09-20 06:58:08.152896,0.0
order-d0191d92,order-d0191d92,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:17.236276,2025-09-20 06:58:17.236276,0.0
order-d0216eb5,order-d0216eb5,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:00.764131,2025-09-20 06:54:00.764131,0.0
order-d022c60b,order-d022c60b,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:35.598097,2025-09-20 06:56:35.598097,0.0
order-d028815d,order-d028815d,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:58.520373,2025-09-20 06:58:58.520373,0.0
order-d028ebf6,order-d028ebf6,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:35.985316,2025-09-20 06:55:35.985316,0.0
order-d02bf42f,order-d02bf42f,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:09.822508,2025-09-20 06:56:09.822508,0.0
order-d02bfef1,order-d02bfef1,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:23.536254,2025-09-20 06:58:23.536254,0.0
order-d02c6ec6,order-d02c6ec6,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:01.071172,2025-09-20 06:57:01.071172,0.0
order-d02f0986,order-d02f0986,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:31.315707,2025-09-20 06:54:31.315707,0.0
order-d0393512,order-d0393512,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:33.601706,2025-09-20 06:54:33.601706,0.0
order-d03ab163,order-d03ab163,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:38.907999,2025-09-20 06:57:38.907999,0.0
order-d03c2974,order-d03c2974,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:17.635326,2025-09-20 06:56:17.635326,0.0
order-d045a214,order-d045a214,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:21.924473,2025-09-20 06:54:21.924473,0.0
order-d046df7f,order-d046df7f,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:59.577559,2025-09-20 06:56:59.577559,0.0
order-d049a704,order-d049a704,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:20.224527,2025-09-20 06:56:20.224527,0.0
order-d051c25e,order-d051c25e,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:54.030210,2025-09-20 06:57:54.030210,0.0
order-d0538d9c,order-d0538d9c,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:35.936168,2025-09-20 06:55:35.936168,0.0
order-d054f6b1,order-d054f6b1,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:52.947572,2025-09-20 06:55:52.947572,0.0
order-d056f4b8,order-d056f4b8,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:40.278051,2025-09-20 06:58:40.278051,0.0
order-d0583502,order-d0583502,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:01.193232,2025-09-20 06:57:01.193232,0.0
order-d05917fc,order-d05917fc,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:55.122634,2025-09-20 06:54:55.122634,0.0
order-d06439cc,order-d06439cc,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:59.944596,2025-09-20 06:57:59.944596,0.0
order-d06d83b6,order-d06d83b6,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:43.784689,2025-09-20 06:55:43.784689,0.0
order-d06e0cb2,order-d06e0cb2,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:31.961716,2025-09-20 06:54:31.961716,0.0
order-d06ea1f3,order-d06ea1f3,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:11.802637,2025-09-20 06:56:11.802637,0.0
order-d072020e,order-d072020e,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:16.493324,2025-09-20 06:58:16.493324,0.0
order-d07b78c2,order-d07b78c2,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:18.753563,2025-09-20 06:57:18.753563,0.0
order-d07d680e,order-d07d680e,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:53:40.836062,2025-09-20 06:53:40.836062,0.0
order-d07efdc3,order-d07efdc3,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:39.475297,2025-09-20 06:57:39.475297,0.0
order-d08624b1,order-d08624b1,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:15.927516,2025-09-20 06:58:15.927516,0.0
order-d08916ef,order-d08916ef,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:50.506089,2025-09-20 06:57:50.506089,0.0
order-d095c6f9,order-d095c6f9,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:36.611754,2025-09-20 06:55:36.611754,0.0
order-d095e48b,order-d095e48b,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:55.134931,2025-09-20 06:55:55.134931,0.0
order-d09bfae0,order-d09bfae0,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:18.613296,2025-09-20 06:56:18.613296,0.0
order-d09f78e3,order-d09f78e3,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:27.106900,2025-09-20 06:58:27.106900,0.0
order-d0a2e184,order-d0a2e184,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:33.619499,2025-09-20 06:54:33.619499,0.0
order-d0a31b44,order-d0a31b44,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:30.792544,2025-09-20 06:56:30.792544,0.0
order-d0a4e67f,order-d0a4e67f,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:29.109525,2025-09-20 06:58:29.109525,0.0
order-d0aaa9b3,order-d0aaa9b3,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:09.440609,2025-09-20 06:56:09.440609,0.0
order-d0b19629,order-d0b19629,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:26.954473,2025-09-20 06:55:26.954473,0.0
order-d0b4dcbc,order-d0b4dcbc,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:53:39.475402,2025-09-20 06:53:39.475402,0.0
order-d0b80f0f,order-d0b80f0f,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:53:16.498980,2025-09-20 06:53:16.498980,0.0
order-d0bde224,order-d0bde224,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:54.072548,2025-09-20 06:55:54.072548,0.0
order-d0beec2b,order-d0beec2b,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:26.129549,2025-09-20 06:56:26.129549,0.0
order-d0c0766d,order-d0c0766d,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:15.824179,2025-09-20 06:56:15.824179,0.0
order-d0ce635b,order-d0ce635b,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:52.923957,2025-09-20 06:56:52.923957,0.0
order-d0cef2ff,order-d0cef2ff,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:35.099802,2025-09-20 06:56:35.099802,0.0
order-d0d56d1a,order-d0d56d1a,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:22.860568,2025-09-20 06:58:22.860568,0.0
order-d0e0267d,order-d0e0267d,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:29.313647,2025-09-20 06:58:29.313647,0.0
order-d0ea8c40,order-d0ea8c40,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:35.227078,2025-09-20 06:57:35.227078,0.0
order-d0ec620a,order-d0ec620a,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:46.326384,2025-09-20 06:57:46.326384,0.0
order-d0ed6ec9,order-d0ed6ec9,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:16.805349,2025-09-20 06:58:16.805349,0.0
order-d0ef2eb3,order-d0ef2eb3,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:02.672243,2025-09-20 06:56:02.672243,0.0
order-d0f8046b,order-d0f8046b,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:31.336943,2025-09-20 06:56:31.336943,0.0
order-d100d616,order-d100d616,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:21.820249,2025-09-20 06:56:21.820249,0.0
order-d100e08d,order-d100e08d,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:51.966594,2025-09-20 06:55:51.966594,0.0
order-d10580aa,order-d10580aa,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:10.446337,2025-09-20 06:56:10.446337,0.0
order-d10eea1a,order-d10eea1a,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:59.332837,2025-09-20 06:57:59.332837,0.0
order-d1101000,order-d1101000,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:53:39.612608,2025-09-20 06:53:39.612608,0.0
order-d127989c,order-d127989c,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:34.816396,2025-09-20 06:57:34.816396,0.0
order-d128420f,order-d128420f,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:33.304023,2025-09-20 06:58:33.304023,0.0
order-d12a591b,order-d12a591b,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:01.480735,2025-09-20 06:58:01.480735,0.0
order-d12c9dc2,order-d12c9dc2,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:51.927242,2025-09-20 06:58:51.927242,0.0
order-d12ca793,order-d12ca793,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:08.693438,2025-09-20 06:54:08.693438,0.0
order-d1306764,order-d1306764,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:55.453524,2025-09-20 06:57:55.453524,0.0
order-d1329613,order-d1329613,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:44.360701,2025-09-20 06:54:44.360701,0.0
order-d1351125,order-d1351125,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:21.968121,2025-09-20 06:55:21.968121,0.0
order-d138a489,order-d138a489,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:15.294021,2025-09-20 06:56:15.294021,0.0
order-d144d8eb,order-d144d8eb,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:12.518739,2025-09-20 06:56:12.518739,0.0
order-d14abcf7,order-d14abcf7,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:52.438590,2025-09-20 06:55:52.438590,0.0
order-d14b2210,order-d14b2210,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:19.068340,2025-09-20 06:57:19.068340,0.0
order-d151950b,order-d151950b,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:45.686253,2025-09-20 06:56:45.686253,0.0
order-d15c6061,order-d15c6061,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:19.551385,2025-09-20 06:55:19.551385,0.0
order-d161d5fb,order-d161d5fb,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:39.911008,2025-09-20 06:58:39.911008,0.0
order-d16fbf51,order-d16fbf51,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:51.760226,2025-09-20 06:57:51.760226,0.0
order-d16fd597,order-d16fd597,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:55.619633,2025-09-20 06:57:55.619633,0.0
order-d175d194,order-d175d194,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:36.529958,2025-09-20 06:58:36.529958,0.0
order-d1798002,order-d1798002,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:10.053504,2025-09-20 06:58:10.053504,0.0
order-d17a1174,order-d17a1174,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:41.607233,2025-09-20 06:56:41.607233,0.0
order-d17f8c78,order-d17f8c78,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:34.918138,2025-09-20 06:55:34.918138,0.0
order-d1876da7,order-d1876da7,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:59.762405,2025-09-20 06:58:59.762405,0.0
order-d18e6ec2,order-d18e6ec2,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:11.318073,2025-09-20 06:56:11.318073,0.0
order-d18f99b7,order-d18f99b7,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:42.635044,2025-09-20 06:58:42.635044,0.0
order-d1940664,order-d1940664,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:53:54.532120,2025-09-20 06:53:54.532120,0.0
order-d1952134,order-d1952134,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:22.349540,2025-09-20 06:58:22.349540,0.0
order-d1959618,order-d1959618,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:19.755345,2025-09-20 06:56:19.755345,0.0
order-d1978699,order-d1978699,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:31.584486,2025-09-20 06:56:31.584486,0.0
order-d197a9ff,order-d197a9ff,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:46.170300,2025-09-20 06:54:46.170300,0.0
order-d198d50e,order-d198d50e,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:33.655288,2025-09-20 06:57:33.655288,0.0
order-d1994196,order-d1994196,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:51.886940,2025-09-20 06:57:51.886940,0.0
order-d1a01c35,order-d1a01c35,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:29.214056,2025-09-20 06:56:29.214056,0.0
order-d1a18bb3,order-d1a18bb3,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:49.072661,2025-09-20 06:56:49.072661,0.0
order-d1aa4652,order-d1aa4652,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:33.016392,2025-09-20 06:58:33.016392,0.0
order-d1ac23e3,order-d1ac23e3,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:15.250807,2025-09-20 06:58:15.250807,0.0
order-d1b2cf00,order-d1b2cf00,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:15.219600,2025-09-20 06:58:15.219600,0.0
order-d1b84614,order-d1b84614,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:25.159477,2025-09-20 06:56:25.159477,0.0
order-d1beb200,order-d1beb200,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:44.127944,2025-09-20 06:57:44.127944,0.0
order-d1bf3815,order-d1bf3815,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:36.149986,2025-09-20 06:55:36.149986,0.0
order-d1c0ee5a,order-d1c0ee5a,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:36.248523,2025-09-20 06:58:36.248523,0.0
order-d1c1f922,order-d1c1f922,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:41.293070,2025-09-20 06:55:41.293070,0.0
order-d1c240fe,order-d1c240fe,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:09.055670,2025-09-20 06:58:09.055670,0.0
order-d1c707dc,order-d1c707dc,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:10.453958,2025-09-20 06:54:10.453958,0.0
order-d1c8b996,order-d1c8b996,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:21.191714,2025-09-20 06:58:21.191714,0.0
order-d1cc9e9a,order-d1cc9e9a,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:21.481989,2025-09-20 06:58:21.481989,0.0
order-d1d659c2,order-d1d659c2,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:38.294815,2025-09-20 06:55:38.294815,0.0
order-d1d93d29,order-d1d93d29,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:07.547015,2025-09-20 06:58:07.547015,0.0
order-d1e4fd62,order-d1e4fd62,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:53.386979,2025-09-20 06:58:53.386979,0.0
order-d1e67141,order-d1e67141,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:34.224675,2025-09-20 06:57:34.224675,0.0
order-d1ec53e2,order-d1ec53e2,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:55.295766,2025-09-20 06:58:55.295766,0.0
order-d1f2edb6,order-d1f2edb6,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:58.051316,2025-09-20 06:55:58.051316,0.0
order-d1f32c57,order-d1f32c57,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:02.332269,2025-09-20 06:57:02.332269,0.0
order-d1f3c269,order-d1f3c269,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:43.135060,2025-09-20 06:57:43.135060,0.0
order-d1fa3c3c,order-d1fa3c3c,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:38.931114,2025-09-20 06:57:38.931114,0.0
order-d1fe3f38,order-d1fe3f38,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:03.020549,2025-09-20 06:58:03.020549,0.0
order-d1fee166,order-d1fee166,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:03.674639,2025-09-20 06:55:03.674639,0.0
order-d20e00fe,order-d20e00fe,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:31.182073,2025-09-20 06:56:31.182073,0.0
order-d218b07e,order-d218b07e,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:10.976559,2025-09-20 06:58:10.976559,0.0
order-d21909aa,order-d21909aa,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:02.988514,2025-09-20 06:57:02.988514,0.0
order-d224cb5a,order-d224cb5a,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:20.483383,2025-09-20 06:56:20.483383,0.0
order-d234aaf7,order-d234aaf7,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:01.429566,2025-09-20 06:56:01.429566,0.0
order-d2388239,order-d2388239,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:49.842204,2025-09-20 06:55:49.842204,0.0
order-d2399197,order-d2399197,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:58.740786,2025-09-20 06:55:58.740786,0.0
order-d239c4ea,order-d239c4ea,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:51.463938,2025-09-20 06:58:51.463938,0.0
order-d23a0b21,order-d23a0b21,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:05.929524,2025-09-20 06:58:05.929524,0.0
order-d23bee95,order-d23bee95,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:34.481442,2025-09-20 06:55:34.481442,0.0
order-d249d2c4,order-d249d2c4,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:55.479607,2025-09-20 06:54:55.479607,0.0
order-d2543fc4,order-d2543fc4,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:53:39.270727,2025-09-20 06:53:39.270727,0.0
order-d257d15d,order-d257d15d,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:45.336095,2025-09-20 06:55:45.336095,0.0
order-d25a4e86,order-d25a4e86,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:08.725102,2025-09-20 06:57:08.725102,0.0
order-d265966a,order-d265966a,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:57.880005,2025-09-20 06:58:57.880005,0.0
order-d265bf15,order-d265bf15,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:49.796440,2025-09-20 06:57:49.796440,0.0
order-d266a950,order-d266a950,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:33.246357,2025-09-20 06:55:33.246357,0.0
order-d2677517,order-d2677517,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:56.024117,2025-09-20 06:55:56.024117,0.0
order-d271ae29,order-d271ae29,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:24.005626,2025-09-20 06:58:24.005626,0.0
order-d274a6a7,order-d274a6a7,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:17.738304,2025-09-20 06:54:17.738304,0.0
order-d275670f,order-d275670f,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:58.229559,2025-09-20 06:57:58.229559,0.0
order-d276edfc,order-d276edfc,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:37.390734,2025-09-20 06:57:37.390734,0.0
order-d277cc0d,order-d277cc0d,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:58.339906,2025-09-20 06:57:58.339906,0.0
order-d27f8af3,order-d27f8af3,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:39.674486,2025-09-20 06:58:39.674486,0.0
order-d28079c6,order-d28079c6,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:49.249374,2025-09-20 06:55:49.249374,0.0
order-d28535cc,order-d28535cc,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:59.911234,2025-09-20 06:57:59.911234,0.0
order-d28f469e,order-d28f469e,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:58.460592,2025-09-20 06:54:58.460592,0.0
order-d291c406,order-d291c406,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:40.121149,2025-09-20 06:58:40.121149,0.0
order-d2923529,order-d2923529,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:13.169104,2025-09-20 06:58:13.169104,0.0
order-d2926461,order-d2926461,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:31.548888,2025-09-20 06:58:31.548888,0.0
order-d296bc50,order-d296bc50,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:04.003373,2025-09-20 06:57:04.003373,0.0
order-d296f269,order-d296f269,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:12.343272,2025-09-20 06:54:12.343272,0.0
order-d2a3ad77,order-d2a3ad77,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:07.325665,2025-09-20 06:58:07.325665,0.0
order-d2b7e5d9,order-d2b7e5d9,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:35.691609,2025-09-20 06:58:35.691609,0.0
order-d2bfbbbb,order-d2bfbbbb,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:34.713494,2025-09-20 06:57:34.713494,0.0
order-d2c9f658,order-d2c9f658,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:43.218483,2025-09-20 06:56:43.218483,0.0
order-d2e91fef,order-d2e91fef,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:03.924619,2025-09-20 06:58:03.924619,0.0
order-d2ef2ec1,order-d2ef2ec1,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:35.518546,2025-09-20 06:57:35.518546,0.0
order-d2ff459e,order-d2ff459e,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:57.386070,2025-09-20 06:58:57.386070,0.0
order-d3028e0b,order-d3028e0b,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:52.108344,2025-09-20 06:55:52.108344,0.0
order-d30508ee,order-d30508ee,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:55.127289,2025-09-20 06:57:55.127289,0.0
order-d30de73a,order-d30de73a,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:55.392761,2025-09-20 06:58:55.392761,0.0
order-d3103b91,order-d3103b91,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:21.745836,2025-09-20 06:55:21.745836,0.0
order-d3107537,order-d3107537,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:37.679889,2025-09-20 06:55:37.679889,0.0
order-d3137e9f,order-d3137e9f,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:42.130402,2025-09-20 06:58:42.130402,0.0
order-d3166d96,order-d3166d96,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:17.184379,2025-09-20 06:56:17.184379,0.0
order-d31bb666,order-d31bb666,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:27.214839,2025-09-20 06:56:27.214839,0.0
order-d3280e74,order-d3280e74,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:16.015453,2025-09-20 06:58:16.015453,0.0
